Event	ID	Name			Wwise Object Path	Notes
	73382271	Play_AMB_2D_ROOMTONE_GENERAL_LOOP			\Default Work Unit\AMB\Play_AMB_2D_ROOMTONE_GENERAL_LOOP	
	325086926	Play_SFX_SELECT			\Default Work Unit\UI\Play_SFX_SELECT	
	412978243	Play_SFX_LEVER_LIGHT			\Default Work Unit\WORLD OBJECTS\LEVERS\Play_SFX_LEVER_LIGHT	
	921702379	Play_DEBUG			\Default Work Unit\Play_DEBUG	
	1088840730	Play_SFX_ALIEN_GRUNT_SPOTTED			\Default Work Unit\ALIEN 1\GRUNTS\Play_SFX_ALIEN_GRUNT_SPOTTED	
	1160267864	Play_SFX_MENU_MAIN_EXIT			\Default Work Unit\UI\Play_SFX_MENU_MAIN_EXIT	
	1306687759	Play_SFX_DOOR_LOCKED			\Default Work Unit\WORLD OBJECTS\DOORS\Play_SFX_DOOR_LOCKED	
	1450419186	Play_SFX_PANEL_IN			\Default Work Unit\UI\Play_SFX_PANEL_IN	
	1468578206	Play_SFX_BUTTON_ACTIVATED			\Default Work Unit\UI\Play_SFX_BUTTON_ACTIVATED	
	1484426712	Play_ALIEN_FS_RUN_SWITCH			\Default Work Unit\ALIEN 1\Play_ALIEN_FS_RUN_SWITCH	
	1484984344	Play_SFX_LEVER_TRAP			\Default Work Unit\WORLD OBJECTS\LEVERS\Play_SFX_LEVER_TRAP	
	1592706777	Play_SFX_KEYS_PICKUP			\Default Work Unit\WORLD OBJECTS\KEYS\Play_SFX_KEYS_PICKUP	
	1709427562	Play_SFX_MENBLACK_GRUNT_SPOTS_ALIEN			\Default Work Unit\MEN IN BLACK\GRUNTS\Play_SFX_MENBLACK_GRUNT_SPOTS_ALIEN	
	1710034899	Play_SFX_METAL_DRAWERS_OPEN			\Default Work Unit\WORLD OBJECTS\DRAWERS\Play_SFX_METAL_DRAWERS_OPEN	
	1745445364	Play_AMB_3D_INCUBATORS_LOOP			\Default Work Unit\AMB\Play_AMB_3D_INCUBATORS_LOOP	
	1780698603	Play_SFX_BACK			\Default Work Unit\UI\Play_SFX_BACK	
	2012969758	Play_SFX_KEYS_EMITTER_LOOP			\Default Work Unit\WORLD OBJECTS\KEYS\Play_SFX_KEYS_EMITTER_LOOP	
	2126514987	Play_SFX_DOOR_HANGAR_OPEN			\Default Work Unit\WORLD OBJECTS\DOORS\Play_SFX_DOOR_HANGAR_OPEN	
	2138504219	Play_SFX_ALIEN_GRUNT_CATCHED			\Default Work Unit\ALIEN 1\GRUNTS\Play_SFX_ALIEN_GRUNT_CATCHED	
	2383364376	Play_SFX_MENBLACK_FS_WALK_SWITCH			\Default Work Unit\MEN IN BLACK\Play_SFX_MENBLACK_FS_WALK_SWITCH	
	2548916635	Play_AMB_3D_HANGAR_DOOR_HUM_LOOP			\Default Work Unit\AMB\Play_AMB_3D_HANGAR_DOOR_HUM_LOOP	
	2739294108	Play_SFX_ALIEN_TELEPORTED			\Default Work Unit\ALIEN 1\Play_SFX_ALIEN_TELEPORTED	
	2750415231	Play_SFX_WOODEN_DRAWERS			\Default Work Unit\WORLD OBJECTS\DRAWERS\Play_SFX_WOODEN_DRAWERS	
	2800585656	Play_SFX_MENBLACK_GRUNT_CATCH_ALIEN			\Default Work Unit\MEN IN BLACK\GRUNTS\Play_SFX_MENBLACK_GRUNT_CATCH_ALIEN	
	3110399011	Play_AMB_3D_LEVERS_OFF_LOOP			\Default Work Unit\AMB\Play_AMB_3D_LEVERS_OFF_LOOP	
	3126765036	Play_BGM			\Default Work Unit\Play_BGM	
	3279092899	Play_SFX_ALIEN_GRUNT_VICTORY			\Default Work Unit\ALIEN 1\GRUNTS\Play_SFX_ALIEN_GRUNT_VICTORY	
	3301992102	Play_SFX_BUTTON_APPEAR			\Default Work Unit\UI\Play_SFX_BUTTON_APPEAR	
	3303699548	Play_SFX_MENBLACK_IS_CLOSE_LOOP			\Default Work Unit\MEN IN BLACK\Play_SFX_MENBLACK_IS_CLOSE_LOOP	
	3430759498	Play_SFX_MENU_MAIN_ENTER			\Default Work Unit\UI\Play_SFX_MENU_MAIN_ENTER	
	4110738637	Play_SFX_PANEL_OUT			\Default Work Unit\UI\Play_SFX_PANEL_OUT	
	4182414899	Play_ROOM_DOOR_ROOM_OPEN			\Default Work Unit\WORLD OBJECTS\DOORS\Play_ROOM_DOOR_ROOM_OPEN	
	4230093191	Play_SFX_HOVERS			\Default Work Unit\UI\Play_SFX_HOVERS	

Switch Group	ID	Name			Wwise Object Path	Notes
	1834394558	SURFACE			\Default Work Unit\SURFACE	

Switch	ID	Name	Switch Group			Notes
	712161697	RUG	SURFACE			
	2637588553	TILE	SURFACE			

State Group	ID	Name			Wwise Object Path	Notes
	2248712270	BGM_STATES			\Default Work Unit\BGM_STATES	

State	ID	Name	State Group			Notes
	93434497	STORYBOARD_START	BGM_STATES			
	748895195	None	BGM_STATES			
	1432716332	GAME_OVER	BGM_STATES			
	1966203490	STORYBOARD_END	BGM_STATES			
	2005704188	MAIN_MENU	BGM_STATES			
	2716678721	VICTORY	BGM_STATES			
	2782712965	LEVEL	BGM_STATES			
	3573931707	LOADING	BGM_STATES			
	4188752148	ALIEN_SPOTTED	BGM_STATES			

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	822063367	Tone Generator	Wwise Tone Generator		\Actor-Mixer Hierarchy\Default Work Unit\DEBUG\Tone Generator	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	469949838	BGM_MENU_START_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_MENU_START_LOOP_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\BGM_MAIN_MENU\BGM_MENU_START_LOOP\BGM_MENU_START_LOOP		6246396
	471453000	SFX_LEVER_TRAP_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_LEVER_TRAP_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\LEVERS\SFX_LEVER_TRAP\SFX_LEVER_TRAP_01		264696
	479246505	SFX_DOOR_ROOM_OPEN_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DOOR_ROOM_OPEN_03_2994C871.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DOORS\ROOM_DOOR_ROOM_OPEN\SFX_DOOR_ROOM_OPEN_03		176496
	498260164	SFX_MENBLACK_FS_WALK_RUG_06	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_06_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_06		88296
	502994985	SFX_MENBLACK_FS_WALK_RUG_09	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_09_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_09		88296
	515298676	BGM_LEVEL_SPOTTED_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_LEVEL_SPOTTED_LOOP_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\BGM_ALIEN_SPOTTED\BGM_LEVEL_SPOTTED_LOOP\BGM_LEVEL_SPOTTED_LOOP		34354720
	527052662	SFX_MENBLACK_FS_WALK_RUG_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_03		88296
	529242152	SFX_DRAWER_METAL_OPEN_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DRAWER_METAL_OPEN_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DRAWERS\METAL DRAWERS\SFX_DRAWER_METAL_OPEN_03		148784
	529851342	SFX_MENU_MAIN_SELECT_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_SELECT_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SELECT\SFX_MENU_MAIN_SELECT_02		192096
	533241321	SFX_MENBLACK_FS_WALK_TILES_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_03_6C0C0B9F.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_03		40872
	533646679	SFX_LEVER_TRAP_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_LEVER_TRAP_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\LEVERS\SFX_LEVER_TRAP\SFX_LEVER_TRAP_03		264696
	537906069	SFX_MENU_MAIN_BACK_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_BACK_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BACK\SFX_MENU_MAIN_BACK_01		192096
	558125221	SFX_ALIEN_GRUNT_SPOTTED_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_GRUNT_SPOTTED_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\GRUNT ALIEN\SFX_ALIEN_GRUNT_SPOTTED\SFX_ALIEN_GRUNT_SPOTTED_03		88296
	558587924	SFX_MENBLACK_FS_WALK_TILES_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_02_6654041C.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_02		43576
	593492298	BGM_LEVEL_INTRO	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_LEVEL_INTRO_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\BGM_LEVEL\BGM_LEVEL_INTRO\BGM_LEVEL_INTRO		11798656
	621569200	BGM_LEVEL_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_LEVEL_LOOP_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\BGM_LEVEL\BGM_LEVEL_LOOP\BGM_LEVEL_LOOP		34354720
	630817433	SFX_MENBLACK_FS_WALK_TILES_07	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_07_E33AAE79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_07		46468
	635675071	SFX_MENU_MAIN_HOVER_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_HOVER_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HOVERS\SFX_MENU_MAIN_HOVER_04		96096
	637390537	SFX_DOOR_ROOM_OPEN_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DOOR_ROOM_OPEN_02_CBFE80B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DOORS\ROOM_DOOR_ROOM_OPEN\SFX_DOOR_ROOM_OPEN_02		176496
	638810481	SFX_MENBLACK_IS_CLOSE_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_IS_CLOSE_LOOP_FBC78EF0.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\SFX_MENBLACK_IS_CLOSE_LOOP		6350496
	665623576	AMB_3D_HANGAR_DOOR_HUM_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\AMB_3D_HANGAR_DOOR_HUM_LOOP_FBC78EF0.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\3D\AMB_3D_HANGAR_DOOR_HUM_LOOP		3087096
	670464283	SFX_MENU_MAIN_SELECT_05	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_SELECT_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SELECT\SFX_MENU_MAIN_SELECT_05		192096
	675031596	SFX_MENU_MAIN_HOVER_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_HOVER_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HOVERS\SFX_MENU_MAIN_HOVER_03		96096
	680842596	SFX_DRAWER_WOOD_OPEN_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DRAWER_WOOD_OPEN_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DRAWERS\WOODEN DRAWERS\SFX_DRAWER_WOOD_OPEN_01		88296
	683213460	SFX_ALIEN_GRUNT_CATCHED_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_GRUNT_CATCHED_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\GRUNT ALIEN\SFX_ALIEN_GRUNT_CATCHED\SFX_ALIEN_GRUNT_CATCHED_01		176496
	684608406	SFX_MENU_MAIN_SELECT_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_SELECT_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SELECT\SFX_MENU_MAIN_SELECT_01		192096
	687414491	SFX_ALIEN_GRUNT_SPOTTED_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_GRUNT_SPOTTED_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\GRUNT ALIEN\SFX_ALIEN_GRUNT_SPOTTED\SFX_ALIEN_GRUNT_SPOTTED_02		88296
	688107954	SFX_MENBLACK_GRUNT_CATCH_ALIEN_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_GRUNT_CATCH_ALIEN_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MEN IN BLACK GRUNTS\SFX_MENBLACK_GRUNT_CATCH_ALIEN\SFX_MENBLACK_GRUNT_CATCH_ALIEN_02		212264
	690631077	SFX_MENU_MAIN_HOVER_05	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_HOVER_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HOVERS\SFX_MENU_MAIN_HOVER_05		96096
	690904035	SFX_LEVER_LIGHT_ON_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_LEVER_LIGHT_ON_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\LEVERS\SFX_LEVER_LIGHT\SFX_LEVER_LIGHT_ON_01		352896
	738156971	BGM_LOADING_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_LOADING_LOOP_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\LOADING\BGM_LOADING_LOOP\BGM_LOADING_LOOP		6585696
	738204242	SFX_ALIEN_GRUNT_SPOTTED_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_GRUNT_SPOTTED_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\GRUNT ALIEN\SFX_ALIEN_GRUNT_SPOTTED\SFX_ALIEN_GRUNT_SPOTTED_01		88296
	744277863	SFX_DRAWER_WOOD_OPEN_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DRAWER_WOOD_OPEN_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DRAWERS\WOODEN DRAWERS\SFX_DRAWER_WOOD_OPEN_02		88296
	805383889	SFX_DRAWER_METAL_OPEN_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DRAWER_METAL_OPEN_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DRAWERS\METAL DRAWERS\SFX_DRAWER_METAL_OPEN_02		137048
	817347720	SFX_DRAWER_WOOD_OPEN_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DRAWER_WOOD_OPEN_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DRAWERS\WOODEN DRAWERS\SFX_DRAWER_WOOD_OPEN_03		88296
	819630514	SFX_MENBLACK_FS_WALK_TILES_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_04_7120370D.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_04		46812
	819857842	SFX_MENBLACK_FS_WALK_RUG_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_01		88296
	841318075	SFX_MENBLACK_FS_WALK_TILES_09	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_09_2CB1F4B0.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_09		39924
	843766598	SFX_MENU_MAIN_ENTER	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_ENTER_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_MENU_MAIN_ENTER		576096
	846605004	SFX_DOOR_LOCKED_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DOOR_LOCKED_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DOORS\DOOR LOCKED\SFX_DOOR_LOCKED_01		176496
	886083450	SFX_MENBLACK_FS_WALK_RUG_07	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_07_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_07		88296
	915002833	SFX_MENU_MAIN_HOVER_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_HOVER_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HOVERS\SFX_MENU_MAIN_HOVER_01		96096
	932091003	SFX_KEYS_PICKUP_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_KEYS_PICKUP_01_BC032718.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\KEYS\KEYS_PICKUP\SFX_KEYS_PICKUP_01		264696
	940334184	SFX_UI_MENU_PANEL_IN_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_IN_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL IN\SFX_UI_MENU_PANEL_IN_02		288096
	952344543	SFX_KEYS_PICKUP_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_KEYS_PICKUP_02_4C5EED1A.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\KEYS\KEYS_PICKUP\SFX_KEYS_PICKUP_02		264696
	957123288	SFX_KEYS_EMITTER_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_KEYS_EMITTER_LOOP_FBC78EF0.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\KEYS\SFX_KEYS_EMITTER_LOOP		2646096
	965717301	SFX_ALIEN_GRUNT_CATCHED_2	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_GRUNT_CATCHED_2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\GRUNT ALIEN\SFX_ALIEN_GRUNT_CATCHED\SFX_ALIEN_GRUNT_CATCHED_2		176496
	1001023443	SFX_MENU_MAIN_BACK_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_BACK_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BACK\SFX_MENU_MAIN_BACK_03		192096
	1003687592	SFX_MENBLACK_FS_WALK_TILES_05	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_05_84843D31.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_05		34700
	1008427315	SFX_MENBLACK_FS_WALK_RUG_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_04		88296
	1012132438	SFX_UI_MENU_PANEL_OUT_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_OUT_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL OUT\SFX_UI_MENU_PANEL_OUT_01		288096
	1018103587	SFX_KEYS_PICKUP_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_KEYS_PICKUP_03_158A1E90.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\KEYS\KEYS_PICKUP\SFX_KEYS_PICKUP_03		264696
	1020296691	SFX_MENBLACK_FS_WALK_TILES_10	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_10_D51BD31E.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_10		36668
	1033905513	SFX_ALIEN_GRUNT_CATCHED_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_GRUNT_CATCHED_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\GRUNT ALIEN\SFX_ALIEN_GRUNT_CATCHED\SFX_ALIEN_GRUNT_CATCHED_03		176496
	1047828857	SFX_MENBLACK_FS_WALK_TILES_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_01		52028
	1062678991	SFX_ALIEN_TELEPORTED	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_ALIEN_TELEPORTED_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\ALIENS\SFX_ALIEN_TELEPORTED		705696

